location,date,vaccine,total_vaccinations
South Korea,8/2/2021,Moderna,913909
South Korea,8/2/2021,Oxford/AstraZeneca,12446533
South Korea,8/2/2021,Pfizer/BioNTech,11517829
South Korea,8/3/2021,Johnson&Johnson,1129784
South Korea,8/3/2021,Moderna,924840
South Korea,8/3/2021,Oxford/AstraZeneca,12453043
South Korea,8/3/2021,Pfizer/BioNTech,11828045
South Korea,8/4/2021,Johnson&Johnson,1129784
South Korea,8/4/2021,Moderna,933746
South Korea,8/4/2021,Oxford/AstraZeneca,12459034
South Korea,8/4/2021,Pfizer/BioNTech,12089520
South Korea,8/5/2021,Johnson&Johnson,1129784
South Korea,8/5/2021,Moderna,943624
South Korea,8/5/2021,Oxford/AstraZeneca,12478869
South Korea,8/5/2021,Pfizer/BioNTech,12380322
South Korea,8/6/2021,Johnson&Johnson,1129784
South Korea,8/6/2021,Moderna,958688
South Korea,8/6/2021,Oxford/AstraZeneca,12498885
South Korea,8/6/2021,Pfizer/BioNTech,12757461
South Korea,8/7/2021,Johnson&Johnson,1129784
South Korea,8/7/2021,Moderna,961976
South Korea,8/7/2021,Oxford/AstraZeneca,12501643
South Korea,8/7/2021,Pfizer/BioNTech,12908964
South Korea,8/8/2021,Johnson&Johnson,1129784
South Korea,8/8/2021,Moderna,962236
South Korea,8/8/2021,Oxford/AstraZeneca,12502134
South Korea,8/8/2021,Pfizer/BioNTech,12938173
South Korea,8/9/2021,Johnson&Johnson,1129784
South Korea,8/9/2021,Moderna,977157
South Korea,8/9/2021,Oxford/AstraZeneca,12583350
South Korea,8/9/2021,Pfizer/BioNTech,13452536
South Korea,8/10/2021,Johnson&Johnson,1129784
South Korea,8/10/2021,Moderna,986602
South Korea,8/10/2021,Oxford/AstraZeneca,12645902
South Korea,8/10/2021,Pfizer/BioNTech,13813113
South Korea,8/11/2021,Johnson&Johnson,1129784
South Korea,8/11/2021,Moderna,993781
South Korea,8/11/2021,Oxford/AstraZeneca,12701290
South Korea,8/11/2021,Pfizer/BioNTech,14091923
South Korea,8/12/2021,Johnson&Johnson,1129784
South Korea,8/12/2021,Moderna,998094
South Korea,8/12/2021,Oxford/AstraZeneca,13308998
South Korea,8/12/2021,Pfizer/BioNTech,14355623
South Korea,8/13/2021,Johnson&Johnson,1129784
South Korea,8/13/2021,Moderna,1005198
South Korea,8/13/2021,Oxford/AstraZeneca,13823510
South Korea,8/13/2021,Pfizer/BioNTech,14698047
South Korea,8/14/2021,Johnson&Johnson,1129784
South Korea,8/14/2021,Moderna,1008303
South Korea,8/14/2021,Oxford/AstraZeneca,13993874
South Korea,8/14/2021,Pfizer/BioNTech,14849984
South Korea,8/15/2021,Johnson&Johnson,1129784
South Korea,8/15/2021,Moderna,1008339
South Korea,8/15/2021,Oxford/AstraZeneca,13998653
South Korea,8/15/2021,Pfizer/BioNTech,14869219
South Korea,8/16/2021,Johnson&Johnson,1129784
South Korea,8/16/2021,Moderna,1321891
South Korea,8/16/2021,Oxford/AstraZeneca,14251468
South Korea,8/16/2021,Pfizer/BioNTech,15230879
South Korea,8/17/2021,Johnson&Johnson,1129784
South Korea,8/17/2021,Moderna,1586425
South Korea,8/17/2021,Oxford/AstraZeneca,14745155
South Korea,8/17/2021,Pfizer/BioNTech,15692786
South Korea,8/18/2021,Johnson&Johnson,1129784
South Korea,8/18/2021,Moderna,1760868
South Korea,8/18/2021,Oxford/AstraZeneca,15075634
South Korea,8/18/2021,Pfizer/BioNTech,16030767
South Korea,8/19/2021,Johnson&Johnson,1129784
South Korea,8/19/2021,Moderna,1939808
South Korea,8/19/2021,Oxford/AstraZeneca,15382581
South Korea,8/19/2021,Pfizer/BioNTech,16342845
South Korea,8/20/2021,Johnson&Johnson,1129784
South Korea,8/20/2021,Moderna,2193720
South Korea,8/20/2021,Oxford/AstraZeneca,15732969
South Korea,8/20/2021,Pfizer/BioNTech,16760927
South Korea,8/21/2021,Johnson&Johnson,1129784
South Korea,8/21/2021,Moderna,2343396
South Korea,8/21/2021,Oxford/AstraZeneca,15870240
South Korea,8/21/2021,Pfizer/BioNTech,16956284
Spain,1/8/2021,Johnson&Johnson,0
Spain,1/8/2021,Moderna,0
Spain,1/8/2021,Oxford/AstraZeneca,0
Spain,1/8/2021,Pfizer/BioNTech,419566
Spain,1/15/2021,Johnson&Johnson,0
Spain,1/15/2021,Moderna,7243
Spain,1/15/2021,Oxford/AstraZeneca,0
Spain,1/15/2021,Pfizer/BioNTech,920012
Spain,1/22/2021,Johnson&Johnson,0
Spain,1/22/2021,Moderna,25654
Spain,1/22/2021,Oxford/AstraZeneca,0
Spain,1/22/2021,Pfizer/BioNTech,1242318
Spain,1/29/2021,Johnson&Johnson,0
Spain,1/29/2021,Moderna,29547
Spain,1/29/2021,Oxford/AstraZeneca,0
Spain,1/29/2021,Pfizer/BioNTech,1613154
Spain,2/5/2021,Johnson&Johnson,0
Spain,2/5/2021,Moderna,49785
Spain,2/5/2021,Oxford/AstraZeneca,0
Spain,2/5/2021,Pfizer/BioNTech,2110982
Spain,2/12/2021,Johnson&Johnson,0
Spain,2/12/2021,Moderna,98910
Spain,2/12/2021,Oxford/AstraZeneca,34823
Spain,2/12/2021,Pfizer/BioNTech,2504991
Spain,2/19/2021,Johnson&Johnson,0
Spain,2/19/2021,Moderna,138751
Spain,2/19/2021,Oxford/AstraZeneca,133267
Spain,2/19/2021,Pfizer/BioNTech,2889689
Spain,2/26/2021,Johnson&Johnson,0
Spain,2/26/2021,Moderna,152703
Spain,2/26/2021,Oxford/AstraZeneca,379535
Spain,2/26/2021,Pfizer/BioNTech,3395422
Spain,3/5/2021,Johnson&Johnson,0
Spain,3/5/2021,Moderna,199965
Spain,3/5/2021,Oxford/AstraZeneca,675539
Spain,3/5/2021,Pfizer/BioNTech,3957964
Spain,3/12/2021,Johnson&Johnson,0
Spain,3/12/2021,Moderna,257723
Spain,3/12/2021,Oxford/AstraZeneca,979304
Spain,3/12/2021,Pfizer/BioNTech,4524227
Spain,3/19/2021,Johnson&Johnson,0
Spain,3/19/2021,Moderna,344918
Spain,3/19/2021,Oxford/AstraZeneca,1016714
Spain,3/19/2021,Pfizer/BioNTech,5091362
Spain,3/26/2021,Johnson&Johnson,0
Spain,3/26/2021,Moderna,445965
Spain,3/26/2021,Oxford/AstraZeneca,1443886
Spain,3/26/2021,Pfizer/BioNTech,5787599
Spain,4/2/2021,Johnson&Johnson,0
Spain,4/2/2021,Moderna,548334
Spain,4/2/2021,Oxford/AstraZeneca,1959376
Spain,4/2/2021,Pfizer/BioNTech,6459732
Spain,4/9/2021,Johnson&Johnson,0
Spain,4/9/2021,Moderna,617823
Spain,4/9/2021,Oxford/AstraZeneca,2658697
Spain,4/9/2021,Pfizer/BioNTech,7691990
Spain,4/16/2021,Johnson&Johnson,0
Spain,4/16/2021,Moderna,791721
Spain,4/16/2021,Oxford/AstraZeneca,3193915
Spain,4/16/2021,Pfizer/BioNTech,8978528
Spain,4/23/2021,Johnson&Johnson,33940
Spain,4/23/2021,Moderna,962758
Spain,4/23/2021,Oxford/AstraZeneca,3591504
Spain,4/23/2021,Pfizer/BioNTech,10258634
Spain,4/30/2021,Johnson&Johnson,132063
Spain,4/30/2021,Moderna,1125295
Spain,4/30/2021,Oxford/AstraZeneca,3983618
Spain,4/30/2021,Pfizer/BioNTech,12028250
Spain,5/7/2021,Johnson&Johnson,192991
Spain,5/7/2021,Moderna,1337631
Spain,5/7/2021,Oxford/AstraZeneca,4619912
Spain,5/7/2021,Pfizer/BioNTech,13794278
Spain,5/14/2021,Johnson&Johnson,227403
Spain,5/14/2021,Moderna,1780141
Spain,5/14/2021,Oxford/AstraZeneca,4857243
Spain,5/14/2021,Pfizer/BioNTech,15561037
Spain,5/21/2021,Johnson&Johnson,325014
Spain,5/21/2021,Moderna,2147980
Spain,5/21/2021,Oxford/AstraZeneca,4967911
Spain,5/21/2021,Pfizer/BioNTech,17321477
Spain,5/28/2021,Johnson&Johnson,440749
Spain,5/28/2021,Moderna,2485941
Spain,5/28/2021,Oxford/AstraZeneca,5144686
Spain,5/28/2021,Pfizer/BioNTech,18958058
Spain,6/4/2021,Johnson&Johnson,627395
Spain,6/4/2021,Moderna,2753960
Spain,6/4/2021,Oxford/AstraZeneca,5516858
Spain,6/4/2021,Pfizer/BioNTech,21075036
Spain,6/11/2021,Johnson&Johnson,858364
Spain,6/11/2021,Moderna,3142882
Spain,6/11/2021,Oxford/AstraZeneca,5831903
Spain,6/11/2021,Pfizer/BioNTech,23491271
Spain,6/18/2021,Johnson&Johnson,1054912
Spain,6/18/2021,Moderna,3496398
Spain,6/18/2021,Oxford/AstraZeneca,6198875
Spain,6/18/2021,Pfizer/BioNTech,25819472
Spain,6/25/2021,Johnson&Johnson,1218723
Spain,6/25/2021,Moderna,3795213
Spain,6/25/2021,Oxford/AstraZeneca,6941379
Spain,6/25/2021,Pfizer/BioNTech,28287990
Spain,7/2/2021,Johnson&Johnson,1357698
Spain,7/2/2021,Moderna,4071602
Spain,7/2/2021,Oxford/AstraZeneca,7739765
Spain,7/2/2021,Pfizer/BioNTech,31042357
Spain,7/9/2021,Johnson&Johnson,1492299
Spain,7/9/2021,Moderna,4449456
Spain,7/9/2021,Oxford/AstraZeneca,8575637
Spain,7/9/2021,Pfizer/BioNTech,33394204
Spain,7/16/2021,Johnson&Johnson,1633066
Spain,7/16/2021,Moderna,4995852
Spain,7/16/2021,Oxford/AstraZeneca,9115693
Spain,7/16/2021,Pfizer/BioNTech,35412840
Spain,7/23/2021,Johnson&Johnson,1768809
Spain,7/23/2021,Moderna,5501190
Spain,7/23/2021,Oxford/AstraZeneca,9419439
Spain,7/23/2021,Pfizer/BioNTech,37350532
Spain,7/30/2021,Johnson&Johnson,1824238
Spain,7/30/2021,Moderna,5981187
Spain,7/30/2021,Oxford/AstraZeneca,9585669
Spain,7/30/2021,Pfizer/BioNTech,39028029
Spain,8/6/2021,Johnson&Johnson,1866400
Spain,8/6/2021,Moderna,6420367
Spain,8/6/2021,Oxford/AstraZeneca,9652024
Spain,8/6/2021,Pfizer/BioNTech,40445604
Spain,8/13/2021,Johnson&Johnson,1896900
Spain,8/13/2021,Moderna,6858860
Spain,8/13/2021,Oxford/AstraZeneca,9686771
Spain,8/13/2021,Pfizer/BioNTech,41701272
Spain,8/20/2021,Johnson&Johnson,1902392
Spain,8/20/2021,Moderna,7002773
Spain,8/20/2021,Oxford/AstraZeneca,9693347
Spain,8/20/2021,Pfizer/BioNTech,42085092
Sweden,1/1/2021,Pfizer/BioNTech,2446
Sweden,1/8/2021,Pfizer/BioNTech,51921
Sweden,1/15/2021,Moderna,93
Sweden,1/15/2021,Pfizer/BioNTech,130135
Sweden,1/22/2021,Moderna,5347
Sweden,1/22/2021,Pfizer/BioNTech,240740
Sweden,1/29/2021,Moderna,8101
Sweden,1/29/2021,Pfizer/BioNTech,329136
Sweden,2/5/2021,Moderna,12401
Sweden,2/5/2021,Oxford/AstraZeneca,0
Sweden,2/5/2021,Pfizer/BioNTech,424661
Sweden,2/12/2021,Moderna,23124
Sweden,2/12/2021,Oxford/AstraZeneca,9772
Sweden,2/12/2021,Pfizer/BioNTech,521859
Sweden,2/19/2021,Moderna,38882
Sweden,2/19/2021,Oxford/AstraZeneca,37703
Sweden,2/19/2021,Pfizer/BioNTech,632182
Sweden,2/26/2021,Moderna,48359
Sweden,2/26/2021,Oxford/AstraZeneca,77376
Sweden,2/26/2021,Pfizer/BioNTech,739077
Sweden,3/5/2021,Moderna,61466
Sweden,3/5/2021,Oxford/AstraZeneca,146892
Sweden,3/5/2021,Pfizer/BioNTech,845478
Sweden,3/12/2021,Moderna,84634
Sweden,3/12/2021,Oxford/AstraZeneca,219536
Sweden,3/12/2021,Pfizer/BioNTech,970669
Sweden,3/19/2021,Moderna,112536
Sweden,3/19/2021,Oxford/AstraZeneca,230355
Sweden,3/19/2021,Pfizer/BioNTech,1105107
Sweden,3/26/2021,Moderna,148219
Sweden,3/26/2021,Oxford/AstraZeneca,237052
Sweden,3/26/2021,Pfizer/BioNTech,1260489
Sweden,4/2/2021,Moderna,167527
Sweden,4/2/2021,Oxford/AstraZeneca,310181
Sweden,4/2/2021,Pfizer/BioNTech,1432714
Sweden,4/9/2021,Moderna,206053
Sweden,4/9/2021,Oxford/AstraZeneca,419181
Sweden,4/9/2021,Pfizer/BioNTech,1630232
Sweden,4/16/2021,Moderna,234719
Sweden,4/16/2021,Oxford/AstraZeneca,581321
Sweden,4/16/2021,Pfizer/BioNTech,1913580
Sweden,4/23/2021,Moderna,273831
Sweden,4/23/2021,Oxford/AstraZeneca,676612
Sweden,4/23/2021,Pfizer/BioNTech,2219656
Sweden,4/30/2021,Moderna,304517
Sweden,4/30/2021,Oxford/AstraZeneca,712319
Sweden,4/30/2021,Pfizer/BioNTech,2551674
Sweden,5/7/2021,Moderna,353399
Sweden,5/7/2021,Oxford/AstraZeneca,730744
Sweden,5/7/2021,Pfizer/BioNTech,2941654
Sweden,5/14/2021,Moderna,391069
Sweden,5/14/2021,Oxford/AstraZeneca,760392
Sweden,5/14/2021,Pfizer/BioNTech,3299395
Sweden,5/21/2021,Moderna,455146
Sweden,5/21/2021,Oxford/AstraZeneca,802555
Sweden,5/21/2021,Pfizer/BioNTech,3645793
Sweden,5/28/2021,Moderna,512981
Sweden,5/28/2021,Oxford/AstraZeneca,825657
Sweden,5/28/2021,Pfizer/BioNTech,4048129
Sweden,6/4/2021,Moderna,580571
Sweden,6/4/2021,Oxford/AstraZeneca,875302
Sweden,6/4/2021,Pfizer/BioNTech,4514230
Sweden,6/11/2021,Moderna,646797
Sweden,6/11/2021,Oxford/AstraZeneca,942828
Sweden,6/11/2021,Pfizer/BioNTech,5058080
Sweden,6/18/2021,Moderna,710046
Sweden,6/18/2021,Oxford/AstraZeneca,1074703
Sweden,6/18/2021,Pfizer/BioNTech,5630048
Sweden,6/25/2021,Moderna,765364
Sweden,6/25/2021,Oxford/AstraZeneca,1181269
Sweden,6/25/2021,Pfizer/BioNTech,6102418
Sweden,7/2/2021,Moderna,837372
Sweden,7/2/2021,Oxford/AstraZeneca,1259412
Sweden,7/2/2021,Pfizer/BioNTech,6681843
Sweden,7/9/2021,Moderna,913126
Sweden,7/9/2021,Oxford/AstraZeneca,1300131
Sweden,7/9/2021,Pfizer/BioNTech,7155533
Sweden,7/16/2021,Moderna,1008146
Sweden,7/16/2021,Oxford/AstraZeneca,1316364
Sweden,7/16/2021,Pfizer/BioNTech,7543491
Sweden,7/23/2021,Moderna,1088498
Sweden,7/23/2021,Oxford/AstraZeneca,1324259
Sweden,7/23/2021,Pfizer/BioNTech,7888381
Sweden,7/30/2021,Moderna,1158858
Sweden,7/30/2021,Oxford/AstraZeneca,1326968
Sweden,7/30/2021,Pfizer/BioNTech,8203626
Sweden,8/6/2021,Moderna,1226224
Sweden,8/6/2021,Oxford/AstraZeneca,1328057
Sweden,8/6/2021,Pfizer/BioNTech,8513550
Sweden,8/13/2021,Moderna,1297614
Sweden,8/13/2021,Oxford/AstraZeneca,1328982
Sweden,8/13/2021,Pfizer/BioNTech,8847385
Sweden,8/20/2021,Moderna,1326988
Sweden,8/20/2021,Oxford/AstraZeneca,1329521
Sweden,8/20/2021,Pfizer/BioNTech,8994610
Switzerland,12/22/2020,Moderna,0
Switzerland,12/22/2020,Pfizer/BioNTech,2
Switzerland,12/23/2020,Moderna,1
Switzerland,12/23/2020,Pfizer/BioNTech,427
Switzerland,12/24/2020,Moderna,1
Switzerland,12/24/2020,Pfizer/BioNTech,690
Switzerland,12/25/2020,Moderna,1
Switzerland,12/25/2020,Pfizer/BioNTech,690
Switzerland,12/26/2020,Moderna,1
Switzerland,12/26/2020,Pfizer/BioNTech,1126
Switzerland,12/27/2020,Moderna,1
Switzerland,12/27/2020,Pfizer/BioNTech,1126
Switzerland,12/28/2020,Moderna,1
Switzerland,12/28/2020,Pfizer/BioNTech,2746
Switzerland,12/29/2020,Moderna,1
Switzerland,12/29/2020,Pfizer/BioNTech,4438
Switzerland,12/30/2020,Moderna,1
Switzerland,12/30/2020,Pfizer/BioNTech,6109
Switzerland,12/31/2020,Moderna,2
Switzerland,12/31/2020,Pfizer/BioNTech,6361
Switzerland,1/1/2021,Moderna,4
Switzerland,1/1/2021,Pfizer/BioNTech,6399
Switzerland,1/2/2021,Moderna,4
Switzerland,1/2/2021,Pfizer/BioNTech,6403
Switzerland,1/3/2021,Moderna,5
Switzerland,1/3/2021,Pfizer/BioNTech,6403
Switzerland,1/4/2021,Moderna,5
Switzerland,1/4/2021,Pfizer/BioNTech,10058
Switzerland,1/5/2021,Moderna,5
Switzerland,1/5/2021,Pfizer/BioNTech,17150
Switzerland,1/6/2021,Moderna,7
Switzerland,1/6/2021,Pfizer/BioNTech,22991
Switzerland,1/7/2021,Moderna,7
Switzerland,1/7/2021,Pfizer/BioNTech,30201
Switzerland,1/8/2021,Moderna,7
Switzerland,1/8/2021,Pfizer/BioNTech,38241
Switzerland,1/9/2021,Moderna,11
Switzerland,1/9/2021,Pfizer/BioNTech,40359
Switzerland,1/10/2021,Moderna,11
Switzerland,1/10/2021,Pfizer/BioNTech,40391
Switzerland,1/11/2021,Moderna,31
Switzerland,1/11/2021,Pfizer/BioNTech,47782
Switzerland,1/12/2021,Moderna,120
Switzerland,1/12/2021,Pfizer/BioNTech,58086
Switzerland,1/13/2021,Moderna,329
Switzerland,1/13/2021,Pfizer/BioNTech,68961
Switzerland,1/14/2021,Moderna,685
Switzerland,1/14/2021,Pfizer/BioNTech,79231
Switzerland,1/15/2021,Moderna,1480
Switzerland,1/15/2021,Pfizer/BioNTech,89212
Switzerland,1/16/2021,Moderna,3805
Switzerland,1/16/2021,Pfizer/BioNTech,91246
Switzerland,1/17/2021,Moderna,3889
Switzerland,1/17/2021,Pfizer/BioNTech,91826
Switzerland,1/18/2021,Moderna,5537
Switzerland,1/18/2021,Pfizer/BioNTech,102409
Switzerland,1/19/2021,Moderna,10264
Switzerland,1/19/2021,Pfizer/BioNTech,114981
Switzerland,1/20/2021,Moderna,16962
Switzerland,1/20/2021,Pfizer/BioNTech,128774
Switzerland,1/21/2021,Moderna,25606
Switzerland,1/21/2021,Pfizer/BioNTech,143373
Switzerland,1/22/2021,Moderna,33684
Switzerland,1/22/2021,Pfizer/BioNTech,155134
Switzerland,1/23/2021,Moderna,37731
Switzerland,1/23/2021,Pfizer/BioNTech,156896
Switzerland,1/24/2021,Moderna,38347
Switzerland,1/24/2021,Pfizer/BioNTech,157460
Switzerland,1/25/2021,Moderna,48278
Switzerland,1/25/2021,Pfizer/BioNTech,164826
Switzerland,1/26/2021,Moderna,64715
Switzerland,1/26/2021,Pfizer/BioNTech,173464
Switzerland,1/27/2021,Moderna,81794
Switzerland,1/27/2021,Pfizer/BioNTech,180749
Switzerland,1/28/2021,Moderna,99635
Switzerland,1/28/2021,Pfizer/BioNTech,189720
Switzerland,1/29/2021,Moderna,111237
Switzerland,1/29/2021,Pfizer/BioNTech,195759
Switzerland,1/30/2021,Moderna,111237
Switzerland,1/30/2021,Pfizer/BioNTech,195759
Switzerland,1/31/2021,Moderna,111237
Switzerland,1/31/2021,Pfizer/BioNTech,195759
Switzerland,2/1/2021,Moderna,120780
Switzerland,2/1/2021,Pfizer/BioNTech,202375
Switzerland,2/2/2021,Moderna,132131
Switzerland,2/2/2021,Pfizer/BioNTech,210650
Switzerland,2/3/2021,Moderna,143478
Switzerland,2/3/2021,Pfizer/BioNTech,218622
Switzerland,2/4/2021,Moderna,153859
Switzerland,2/4/2021,Pfizer/BioNTech,228864
Switzerland,2/5/2021,Moderna,163176
Switzerland,2/5/2021,Pfizer/BioNTech,238963
Switzerland,2/6/2021,Moderna,164358
Switzerland,2/6/2021,Pfizer/BioNTech,241115
Switzerland,2/7/2021,Moderna,164934
Switzerland,2/7/2021,Pfizer/BioNTech,241734
Switzerland,2/8/2021,Moderna,172956
Switzerland,2/8/2021,Pfizer/BioNTech,252252
Switzerland,2/9/2021,Moderna,183435
Switzerland,2/9/2021,Pfizer/BioNTech,267275
Switzerland,2/10/2021,Moderna,195188
Switzerland,2/10/2021,Pfizer/BioNTech,282447
Switzerland,2/11/2021,Moderna,207005
Switzerland,2/11/2021,Pfizer/BioNTech,298206
Switzerland,2/12/2021,Moderna,220499
Switzerland,2/12/2021,Pfizer/BioNTech,311208
Switzerland,2/13/2021,Moderna,225660
Switzerland,2/13/2021,Pfizer/BioNTech,312989
Switzerland,2/14/2021,Moderna,226390
Switzerland,2/14/2021,Pfizer/BioNTech,313603
Switzerland,2/15/2021,Moderna,236004
Switzerland,2/15/2021,Pfizer/BioNTech,322894
Switzerland,2/16/2021,Moderna,249239
Switzerland,2/16/2021,Pfizer/BioNTech,334667
Switzerland,2/17/2021,Moderna,262118
Switzerland,2/17/2021,Pfizer/BioNTech,346015
Switzerland,2/18/2021,Moderna,277140
Switzerland,2/18/2021,Pfizer/BioNTech,359612
Switzerland,2/19/2021,Moderna,289364
Switzerland,2/19/2021,Pfizer/BioNTech,371883
Switzerland,2/20/2021,Moderna,294045
Switzerland,2/20/2021,Pfizer/BioNTech,374439
Switzerland,2/21/2021,Moderna,294818
Switzerland,2/21/2021,Pfizer/BioNTech,375285
Switzerland,2/22/2021,Moderna,306005
Switzerland,2/22/2021,Pfizer/BioNTech,384029
Switzerland,2/23/2021,Moderna,322143
Switzerland,2/23/2021,Pfizer/BioNTech,394542
Switzerland,2/24/2021,Moderna,339150
Switzerland,2/24/2021,Pfizer/BioNTech,405791
Switzerland,2/25/2021,Moderna,356908
Switzerland,2/25/2021,Pfizer/BioNTech,417536
Switzerland,2/26/2021,Moderna,372515
Switzerland,2/26/2021,Pfizer/BioNTech,426640
Switzerland,2/27/2021,Moderna,376609
Switzerland,2/27/2021,Pfizer/BioNTech,429033
Switzerland,2/28/2021,Moderna,377670
Switzerland,2/28/2021,Pfizer/BioNTech,429959
Switzerland,3/1/2021,Moderna,390923
Switzerland,3/1/2021,Pfizer/BioNTech,438976
Switzerland,3/2/2021,Moderna,406036
Switzerland,3/2/2021,Pfizer/BioNTech,449830
Switzerland,3/3/2021,Moderna,423869
Switzerland,3/3/2021,Pfizer/BioNTech,463884
Switzerland,3/4/2021,Moderna,442964
Switzerland,3/4/2021,Pfizer/BioNTech,478316
Switzerland,3/5/2021,Moderna,458939
Switzerland,3/5/2021,Pfizer/BioNTech,491492
Switzerland,3/6/2021,Moderna,462576
Switzerland,3/6/2021,Pfizer/BioNTech,494155
Switzerland,3/7/2021,Moderna,463398
Switzerland,3/7/2021,Pfizer/BioNTech,495289
Switzerland,3/8/2021,Moderna,475107
Switzerland,3/8/2021,Pfizer/BioNTech,507025
Switzerland,3/9/2021,Moderna,491044
Switzerland,3/9/2021,Pfizer/BioNTech,521573
Switzerland,3/10/2021,Moderna,506500
Switzerland,3/10/2021,Pfizer/BioNTech,536339
Switzerland,3/11/2021,Moderna,523050
Switzerland,3/11/2021,Pfizer/BioNTech,551982
Switzerland,3/12/2021,Moderna,536897
Switzerland,3/12/2021,Pfizer/BioNTech,565602
Switzerland,3/13/2021,Moderna,541072
Switzerland,3/13/2021,Pfizer/BioNTech,567445
Switzerland,3/14/2021,Moderna,541652
Switzerland,3/14/2021,Pfizer/BioNTech,568313
Switzerland,3/15/2021,Moderna,551767
Switzerland,3/15/2021,Pfizer/BioNTech,579275
Switzerland,3/16/2021,Moderna,564689
Switzerland,3/16/2021,Pfizer/BioNTech,595246
Switzerland,3/17/2021,Moderna,578486
Switzerland,3/17/2021,Pfizer/BioNTech,613100
Switzerland,3/18/2021,Moderna,593332
Switzerland,3/18/2021,Pfizer/BioNTech,631591
Switzerland,3/19/2021,Moderna,605649
Switzerland,3/19/2021,Pfizer/BioNTech,647223
Switzerland,3/20/2021,Moderna,608904
Switzerland,3/20/2021,Pfizer/BioNTech,650131
Switzerland,3/21/2021,Moderna,609046
Switzerland,3/21/2021,Pfizer/BioNTech,651339
Switzerland,3/22/2021,Moderna,620358
Switzerland,3/22/2021,Pfizer/BioNTech,664875
Switzerland,3/23/2021,Moderna,636908
Switzerland,3/23/2021,Pfizer/BioNTech,680751
Switzerland,3/24/2021,Moderna,655921
Switzerland,3/24/2021,Pfizer/BioNTech,696914
Switzerland,3/25/2021,Moderna,680966
Switzerland,3/25/2021,Pfizer/BioNTech,710807
Switzerland,3/26/2021,Moderna,702239
Switzerland,3/26/2021,Pfizer/BioNTech,725640
Switzerland,3/27/2021,Moderna,708999
Switzerland,3/27/2021,Pfizer/BioNTech,728937
Switzerland,3/28/2021,Moderna,710290
Switzerland,3/28/2021,Pfizer/BioNTech,731237
Switzerland,3/29/2021,Moderna,730748
Switzerland,3/29/2021,Pfizer/BioNTech,743973
Switzerland,3/30/2021,Moderna,756592
Switzerland,3/30/2021,Pfizer/BioNTech,759603
Switzerland,3/31/2021,Moderna,779346
Switzerland,3/31/2021,Pfizer/BioNTech,775650
Switzerland,4/1/2021,Moderna,803240
Switzerland,4/1/2021,Pfizer/BioNTech,793369
Switzerland,4/2/2021,Moderna,808561
Switzerland,4/2/2021,Pfizer/BioNTech,798474
Switzerland,4/3/2021,Moderna,810889
Switzerland,4/3/2021,Pfizer/BioNTech,802605
Switzerland,4/4/2021,Moderna,811507
Switzerland,4/4/2021,Pfizer/BioNTech,803721
Switzerland,4/5/2021,Moderna,813598
Switzerland,4/5/2021,Pfizer/BioNTech,807521
Switzerland,4/6/2021,Moderna,831024
Switzerland,4/6/2021,Pfizer/BioNTech,828419
Switzerland,4/7/2021,Moderna,852416
Switzerland,4/7/2021,Pfizer/BioNTech,853571
Switzerland,4/8/2021,Moderna,878124
Switzerland,4/8/2021,Pfizer/BioNTech,880110
Switzerland,4/9/2021,Moderna,903652
Switzerland,4/9/2021,Pfizer/BioNTech,902374
Switzerland,4/10/2021,Moderna,912769
Switzerland,4/10/2021,Pfizer/BioNTech,907862
Switzerland,4/11/2021,Moderna,914603
Switzerland,4/11/2021,Pfizer/BioNTech,910152
Switzerland,4/12/2021,Moderna,932444
Switzerland,4/12/2021,Pfizer/BioNTech,936828
Switzerland,4/13/2021,Moderna,956090
Switzerland,4/13/2021,Pfizer/BioNTech,967443
Switzerland,4/14/2021,Moderna,981806
Switzerland,4/14/2021,Pfizer/BioNTech,998877
Switzerland,4/15/2021,Moderna,1010505
Switzerland,4/15/2021,Pfizer/BioNTech,1028595
Switzerland,4/16/2021,Moderna,1038102
Switzerland,4/16/2021,Pfizer/BioNTech,1055776
Switzerland,4/17/2021,Moderna,1049226
Switzerland,4/17/2021,Pfizer/BioNTech,1062693
Switzerland,4/18/2021,Moderna,1050918
